fund,year,return_type,dnb_compounded_annual_return,n_quarters,quarters_present,annual_sample_status
KPN,2023,return_after_ter,0.06715852889155904,4,"1,2,3,4",complete_year
KPN,2024,return_after_ter,0.08906046795818479,4,"1,2,3,4",complete_year
Kappersbedrijf,2015,return_after_ter,0.013276945226829096,4,"1,2,3,4",complete_year
Kappersbedrijf,2016,return_after_ter,0.13776631994297928,4,"1,2,3,4",complete_year
Kappersbedrijf,2017,return_after_ter,0.011819529913200011,3,"2,3,4",incomplete_year
Kappersbedrijf,2018,return_after_ter,0.019924614365854243,4,"1,2,3,4",complete_year
Kappersbedrijf,2019,return_after_ter,0.2682684155158037,4,"1,2,3,4",complete_year
Kappersbedrijf,2020,return_after_ter,0.19737983048462304,4,"1,2,3,4",complete_year
Kappersbedrijf,2021,return_after_ter,-0.023857381495562935,4,"1,2,3,4",complete_year
Kappersbedrijf,2022,return_after_ter,-0.31790211927910184,4,"1,2,3,4",complete_year
Kappersbedrijf,2023,return_after_ter,0.060868030683012275,4,"1,2,3,4",complete_year
Kappersbedrijf,2024,return_after_ter,0.09310238938586024,4,"1,2,3,4",complete_year
Kas Bank,2015,return_after_ter,0.0004731606231715979,4,"1,2,3,4",complete_year
Kas Bank,2016,return_after_ter,0.08038283648364608,4,"1,2,3,4",complete_year
Kas Bank,2017,return_after_ter,0.021312790305784812,4,"1,2,3,4",complete_year
Kas Bank,2018,return_after_ter,-0.005091269975230239,4,"1,2,3,4",complete_year
Kas Bank,2019,return_after_ter,0.17844028784904586,4,"1,2,3,4",complete_year
Kas Bank,2020,return_after_ter,0.14535280016055596,4,"1,2,3,4",complete_year
Kas Bank,2021,return_after_ter,0.005125274436364791,4,"1,2,3,4",complete_year
Kas Bank,2022,return_after_ter,-0.26929038692010054,4,"1,2,3,4",complete_year
Kas Bank,2023,return_after_ter,0.07572194309717473,4,"1,2,3,4",complete_year
Kas Bank,2024,return_after_ter,0.06528192494813845,4,"1,2,3,4",complete_year
Koopvaardij,2015,return_after_ter,-0.003946820598962453,4,"1,2,3,4",complete_year
Koopvaardij,2016,return_after_ter,0.07563485008456117,4,"1,2,3,4",complete_year
Koopvaardij,2017,return_after_ter,0.015762456169482686,4,"1,2,3,4",complete_year
Koopvaardij,2018,return_after_ter,0.008955045383025384,4,"1,2,3,4",complete_year
Koopvaardij,2019,return_after_ter,0.14088704593589174,4,"1,2,3,4",complete_year
Koopvaardij,2020,return_after_ter,0.08209717254835547,4,"1,2,3,4",complete_year
Koopvaardij,2021,return_after_ter,-0.01185480424262808,4,"1,2,3,4",complete_year
Koopvaardij,2022,return_after_ter,-0.2216779434140046,4,"1,2,3,4",complete_year
Koopvaardij,2023,return_after_ter,0.07311795758198181,4,"1,2,3,4",complete_year
Koopvaardij,2024,return_after_ter,0.06021700463239621,4,"1,2,3,4",complete_year
Kring 2 - DB premie (Achmea),2017,return_after_ter,0.008494837283497647,3,"2,3,4",incomplete_year
Kring 2 - DB premie (Achmea),2018,return_after_ter,-0.022359831392250507,4,"1,2,3,4",complete_year
Kring 2 - DB premie (Achmea),2019,return_after_ter,0.21010274705294618,4,"1,2,3,4",complete_year
Kring 2 - DB premie (Achmea),2020,return_after_ter,0.11296921938632476,4,"1,2,3,4",complete_year
Kring 2 - DB premie (Achmea),2021,return_after_ter,0.030627862802155015,4,"1,2,3,4",complete_year
Kring 2 - DB premie (Achmea),2022,return_after_ter,-0.25713521345345547,4,"1,2,3,4",complete_year
Kring 2 - DB premie (Achmea),2023,return_after_ter,0.07666859787111013,4,"1,2,3,4",complete_year
Kring 2 - DB premie (Achmea),2024,return_after_ter,0.10565012601038326,4,"1,2,3,4",complete_year
Kring 3 - Stabiliteit (Achmea),2017,return_after_ter,-0.013969734961967073,3,"2,3,4",incomplete_year
Kring 3 - Stabiliteit (Achmea),2018,return_after_ter,0.0038327668953215266,4,"1,2,3,4",complete_year
Kring 3 - Stabiliteit (Achmea),2019,return_after_ter,0.24050578329300576,4,"1,2,3,4",complete_year
Kring 3 - Stabiliteit (Achmea),2020,return_after_ter,0.1711697966891934,4,"1,2,3,4",complete_year
Kring 3 - Stabiliteit (Achmea),2021,return_after_ter,-0.08305807883009297,4,"1,2,3,4",complete_year
Kring 3 - Stabiliteit (Achmea),2022,return_after_ter,-0.4096242251319947,4,"1,2,3,4",complete_year
Kring 3 - Stabiliteit (Achmea),2023,return_after_ter,0.0688568109123866,4,"1,2,3,4",complete_year
Kring 3 - Stabiliteit (Achmea),2024,return_after_ter,0.10242465310026438,4,"1,2,3,4",complete_year
Kring 4 - Koopkracht (Achmea),2017,return_after_ter,0.018043440716442483,3,"2,3,4",incomplete_year
Kring 4 - Koopkracht (Achmea),2018,return_after_ter,-0.026959727470314276,4,"1,2,3,4",complete_year
Kring 4 - Koopkracht (Achmea),2019,return_after_ter,0.19261804037770203,4,"1,2,3,4",complete_year
Kring 4 - Koopkracht (Achmea),2020,return_after_ter,0.10173779247061598,4,"1,2,3,4",complete_year
Kring 4 - Koopkracht (Achmea),2021,return_after_ter,0.03492473050423506,4,"1,2,3,4",complete_year
Kring 4 - Koopkracht (Achmea),2022,return_after_ter,-0.22850923395710898,4,"1,2,3,4",complete_year
Kring 4 - Koopkracht (Achmea),2023,return_after_ter,0.0778166066908117,4,"1,2,3,4",complete_year
Kring 4 - Koopkracht (Achmea),2024,return_after_ter,0.10189745664683114,4,"1,2,3,4",complete_year
Kring AFM (De Nationale),2018,return_after_ter,0.0018795260635751099,4,"1,2,3,4",complete_year
Kring AFM (De Nationale),2019,return_after_ter,0.26627232294962466,4,"1,2,3,4",complete_year
Kring AFM (De Nationale),2020,return_after_ter,0.18632639267901774,4,"1,2,3,4",complete_year
Kring AFM (De Nationale),2021,return_after_ter,-0.03888444104738098,4,"1,2,3,4",complete_year
Kring AFM (De Nationale),2022,return_after_ter,-0.3078751795365944,4,"1,2,3,4",complete_year
Kring AFM (De Nationale),2023,return_after_ter,0.0684780341418767,4,"1,2,3,4",complete_year
Kring AFM (De Nationale),2024,return_after_ter,0.08470576296372112,4,"1,2,3,4",complete_year
Kring ANWB (De nationale),2020,return_after_ter,0.11033459956855718,4,"1,2,3,4",complete_year
Kring ANWB (De nationale),2021,return_after_ter,0.010417755770372628,4,"1,2,3,4",complete_year
Kring ANWB (De nationale),2022,return_after_ter,-0.2926839529498564,4,"1,2,3,4",complete_year
Kring ANWB (De nationale),2023,return_after_ter,0.10420351164988073,4,"1,2,3,4",complete_year
Kring ANWB (De nationale),2024,return_after_ter,0.08063372529053825,4,"1,2,3,4",complete_year
Kring Arcadis (Hnp),2018,return_after_ter,-0.029714777255180014,2,"3,4",incomplete_year
Kring Arcadis (Hnp),2019,return_after_ter,0.19790349158093523,4,"1,2,3,4",complete_year
Kring Arcadis (Hnp),2020,return_after_ter,0.0854362227892298,4,"1,2,3,4",complete_year
Kring Arcadis (Hnp),2021,return_after_ter,0.05749148168993545,4,"1,2,3,4",complete_year
Kring Arcadis (Hnp),2022,return_after_ter,-0.23628173318109613,4,"1,2,3,4",complete_year
Kring Arcadis (Hnp),2023,return_after_ter,0.08322033946389396,4,"1,2,3,4",complete_year
Kring Arcadis (Hnp),2024,return_after_ter,0.06614645772287497,4,"1,2,3,4",complete_year
Kring B (De Nationale),2021,return_after_ter,-0.014137652228793596,2,"3,4",incomplete_year
Kring B (De Nationale),2022,return_after_ter,-0.2664834382639305,4,"1,2,3,4",complete_year
Kring B (De Nationale),2023,return_after_ter,0.09640207695224912,4,"1,2,3,4",complete_year
Kring B (De Nationale),2024,return_after_ter,0.07923877855438821,4,"1,2,3,4",complete_year
Kring Bavaria (Achmea),2017,return_after_ter,0.01148369464540222,3,"2,3,4",incomplete_year
Kring Bavaria (Achmea),2018,return_after_ter,-0.003901878363163136,4,"1,2,3,4",complete_year
Kring Bavaria (Achmea),2019,return_after_ter,0.1611140415357395,4,"1,2,3,4",complete_year
Kring Bavaria (Achmea),2020,return_after_ter,0.09087719802865002,4,"1,2,3,4",complete_year
Kring Bavaria (Achmea),2021,return_after_ter,0.008042396650439043,4,"1,2,3,4",complete_year
Kring Bavaria (Achmea),2022,return_after_ter,-0.2395479159545083,4,"1,2,3,4",complete_year
Kring Bavaria (Achmea),2023,return_after_ter,0.074280728520151,4,"1,2,3,4",complete_year
Kring Bavaria (Achmea),2024,return_after_ter,0.07476634143973038,4,"1,2,3,4",complete_year
Kring CK1 (Hnp),2017,return_after_ter,0.02491112233904147,4,"1,2,3,4",complete_year
Kring CK1 (Hnp),2018,return_after_ter,0.0012013244943647194,4,"1,2,3,4",complete_year
Kring CK1 (Hnp),2019,return_after_ter,0.21046984436426563,4,"1,2,3,4",complete_year
Kring CK1 (Hnp),2020,return_after_ter,0.12368612087116948,4,"1,2,3,4",complete_year
Kring CK1 (Hnp),2021,return_after_ter,0.010622441301407992,4,"1,2,3,4",complete_year
Kring CK1 (Hnp),2022,return_after_ter,-0.3297870275565752,4,"1,2,3,4",complete_year
Kring CK1 (Hnp),2023,return_after_ter,0.08053477430411315,4,"1,2,3,4",complete_year
Kring CK1 (Hnp),2024,return_after_ter,0.060653916108700745,4,"1,2,3,4",complete_year
Kring Chemours (Achmea),2020,return_after_ter,0.08323363064822065,4,"1,2,3,4",complete_year
Kring Chemours (Achmea),2021,return_after_ter,0.016959599459216435,4,"1,2,3,4",complete_year
Kring Chemours (Achmea),2022,return_after_ter,-0.2856418299920024,4,"1,2,3,4",complete_year
Kring Chemours (Achmea),2023,return_after_ter,0.11269598758676258,4,"1,2,3,4",complete_year
Kring Chemours (Achmea),2024,return_after_ter,0.10577137721190444,4,"1,2,3,4",complete_year
Kring D (De Nationale),2020,return_after_ter,0.06773555395660646,2,"3,4",incomplete_year
Kring D (De Nationale),2021,return_after_ter,-0.01137203130356923,4,"1,2,3,4",complete_year
Kring D (De Nationale),2022,return_after_ter,-0.2663117695228754,4,"1,2,3,4",complete_year
Kring D (De Nationale),2023,return_after_ter,0.07064676719688445,4,"1,2,3,4",complete_year
Kring D (De Nationale),2024,return_after_ter,0.09355902085024992,4,"1,2,3,4",complete_year
Kring DB evenwicht (Achmea),2020,return_after_ter,0.039675158317458825,1,4,incomplete_year
Kring DB evenwicht (Achmea),2021,return_after_ter,0.015278811184991525,4,"1,2,3,4",complete_year
Kring DB evenwicht (Achmea),2022,return_after_ter,-0.24457728119680922,4,"1,2,3,4",complete_year
Kring DB evenwicht (Achmea),2023,return_after_ter,0.07319000068613057,4,"1,2,3,4",complete_year
Kring DB evenwicht (Achmea),2024,return_after_ter,0.0734251480751571,4,"1,2,3,4",complete_year
Kring DB-A (De Nationale),2017,return_after_ter,0.01771860714385798,4,"1,2,3,4",complete_year
Kring DB-A (De Nationale),2018,return_after_ter,-0.006043479636648974,4,"1,2,3,4",complete_year
Kring DB-A (De Nationale),2019,return_after_ter,0.24788298369441297,4,"1,2,3,4",complete_year
Kring DB-A (De Nationale),2020,return_after_ter,0.15822795196184458,4,"1,2,3,4",complete_year
Kring DB-A (De Nationale),2021,return_after_ter,-0.024838693501867293,4,"1,2,3,4",complete_year
Kring DB-A (De Nationale),2022,return_after_ter,-0.22190909662974545,4,"1,2,3,4",complete_year
Kring DB-A (De Nationale),2023,return_after_ter,0.08472195084974987,4,"1,2,3,4",complete_year
Kring DB-A (De Nationale),2024,return_after_ter,0.07509024224867855,4,"1,2,3,4",complete_year
Kring Deutche Bank NL (Achmea),2023,return_after_ter,0.16855030343145638,1,4,incomplete_year
Kring Deutche Bank NL (Achmea),2024,return_after_ter,0.0714937808781646,4,"1,2,3,4",complete_year
Kring Douwe Egberts (Stap),2018,return_after_ter,-0.004542577869951714,3,"2,3,4",incomplete_year
Kring Douwe Egberts (Stap),2019,return_after_ter,0.15766009121803393,4,"1,2,3,4",complete_year
Kring Douwe Egberts (Stap),2020,return_after_ter,0.06621228013812841,4,"1,2,3,4",complete_year
Kring Douwe Egberts (Stap),2021,return_after_ter,0.10157446005568582,4,"1,2,3,4",complete_year
Kring Douwe Egberts (Stap),2022,return_after_ter,-0.23142819669036319,4,"1,2,3,4",complete_year
Kring Douwe Egberts (Stap),2023,return_after_ter,0.1051889867318081,4,"1,2,3,4",complete_year
Kring Douwe Egberts (Stap),2024,return_after_ter,0.08708605087512789,4,"1,2,3,4",complete_year
Kring ES Nederland (Achmea),2021,return_after_ter,-0.004299865094422151,1,4,incomplete_year
Kring ES Nederland (Achmea),2022,return_after_ter,-0.2843968292186867,4,"1,2,3,4",complete_year
Kring ES Nederland (Achmea),2023,return_after_ter,0.11677316925916004,4,"1,2,3,4",complete_year
Kring ES Nederland (Achmea),2024,return_after_ter,0.09721314093880551,4,"1,2,3,4",complete_year
Kring Eastman (Stap),2016,return_after_ter,-0.029599460754754725,1,4,incomplete_year
Kring Eastman (Stap),2017,return_after_ter,0.039153116709489844,4,"1,2,3,4",complete_year
Kring Eastman (Stap),2018,return_after_ter,-0.008013066481532216,4,"1,2,3,4",complete_year
Kring Eastman (Stap),2019,return_after_ter,0.1617509320793542,4,"1,2,3,4",complete_year
Kring Eastman (Stap),2020,return_after_ter,0.08314308487393207,4,"1,2,3,4",complete_year
Kring Eastman (Stap),2021,return_after_ter,0.04934968498110903,4,"1,2,3,4",complete_year
Kring Eastman (Stap),2022,return_after_ter,-0.29698299857476407,4,"1,2,3,4",complete_year
Kring Eastman (Stap),2023,return_after_ter,0.09322134855403341,4,"1,2,3,4",complete_year
Kring Eastman (Stap),2024,return_after_ter,0.07186217707264198,4,"1,2,3,4",complete_year
Kring Forward (Unilever),2017,return_after_ter,0.02517997476932221,1,4,incomplete_year
Kring Forward (Unilever),2018,return_after_ter,-0.022192329135020783,4,"1,2,3,4",complete_year
Kring Forward (Unilever),2019,return_after_ter,0.20811996937123434,4,"1,2,3,4",complete_year
Kring Forward (Unilever),2020,return_after_ter,0.08839386305875441,4,"1,2,3,4",complete_year
Kring Forward (Unilever),2021,return_after_ter,0.03873528471934695,4,"1,2,3,4",complete_year
Kring Forward (Unilever),2022,return_after_ter,-0.2131641099646856,4,"1,2,3,4",complete_year
Kring Forward (Unilever),2023,return_after_ter,0.07634431353070159,4,"1,2,3,4",complete_year
Kring Forward (Unilever),2024,return_after_ter,0.09809850413824317,4,"1,2,3,4",complete_year
Kring Grolsch (Achmea),2024,return_after_ter,0.0164254952731675,1,4,incomplete_year
Kring HP Nederland (Achmea),2021,return_after_ter,-0.006299865094422152,1,4,incomplete_year
Kring HP Nederland (Achmea),2022,return_after_ter,-0.2900338424931589,4,"1,2,3,4",complete_year
Kring HP Nederland (Achmea),2023,return_after_ter,0.10536952072861272,4,"1,2,3,4",complete_year
Kring HP Nederland (Achmea),2024,return_after_ter,0.10740931571822121,4,"1,2,3,4",complete_year
Kring HPE (Achmea),2021,return_after_ter,0.0037001349055778565,1,4,incomplete_year
Kring HPE (Achmea),2022,return_after_ter,-0.2265556988821511,4,"1,2,3,4",complete_year
Kring HPE (Achmea),2023,return_after_ter,0.09645263912391133,4,"1,2,3,4",complete_year
Kring HPE (Achmea),2024,return_after_ter,0.06889175873710296,4,"1,2,3,4",complete_year
Kring Holland Casino (Stap),2017,return_after_ter,0.0525665186036226,2,"3,4",incomplete_year
Kring Holland Casino (Stap),2018,return_after_ter,-0.015634601253350255,4,"1,2,3,4",complete_year
Kring Holland Casino (Stap),2019,return_after_ter,0.18404505493515533,4,"1,2,3,4",complete_year
Kring Holland Casino (Stap),2020,return_after_ter,0.10675412515981875,4,"1,2,3,4",complete_year
Kring Holland Casino (Stap),2021,return_after_ter,0.09844359743678277,4,"1,2,3,4",complete_year
Kring Holland Casino (Stap),2022,return_after_ter,-0.31079449393974956,4,"1,2,3,4",complete_year
Kring Holland Casino (Stap),2023,return_after_ter,0.11487140181576683,4,"1,2,3,4",complete_year
Kring Holland Casino (Stap),2024,return_after_ter,0.11530631772899946,4,"1,2,3,4",complete_year
Kring McCain (De Nationale),2017,return_after_ter,0.020075416716973438,3,"2,3,4",incomplete_year
Kring McCain (De Nationale),2018,return_after_ter,-0.017382122211438977,4,"1,2,3,4",complete_year
Kring McCain (De Nationale),2019,return_after_ter,0.23629425608320487,4,"1,2,3,4",complete_year
Kring McCain (De Nationale),2020,return_after_ter,0.16625068832647272,4,"1,2,3,4",complete_year
Kring McCain (De Nationale),2021,return_after_ter,0.00026153894191605076,4,"1,2,3,4",complete_year
Kring McCain (De Nationale),2022,return_after_ter,-0.27707056572411026,4,"1,2,3,4",complete_year
Kring McCain (De Nationale),2023,return_after_ter,0.0944151539158884,4,"1,2,3,4",complete_year
Kring McCain (De Nationale),2024,return_after_ter,0.08906315276956689,4,"1,2,3,4",complete_year
Kring Progress (Unilever),2017,return_after_ter,0.026627826873129923,1,4,incomplete_year
Kring Progress (Unilever),2018,return_after_ter,-0.04359067021328822,4,"1,2,3,4",complete_year
Kring Progress (Unilever),2019,return_after_ter,0.13059361757279864,4,"1,2,3,4",complete_year
Kring Progress (Unilever),2020,return_after_ter,0.04498061900210493,4,"1,2,3,4",complete_year
Kring Progress (Unilever),2021,return_after_ter,0.10512120574752326,4,"1,2,3,4",complete_year
Kring Progress (Unilever),2022,return_after_ter,-0.10745491725270861,4,"1,2,3,4",complete_year
Kring Progress (Unilever),2023,return_after_ter,0.06811565162868849,4,"1,2,3,4",complete_year
Kring Progress (Unilever),2024,return_after_ter,0.06521434149030103,4,"1,2,3,4",complete_year
Kring RBS (Achmea),2017,return_after_ter,0.04498943764309149,4,"1,2,3,4",complete_year
Kring RBS (Achmea),2018,return_after_ter,-0.011905033046020974,4,"1,2,3,4",complete_year
Kring RBS (Achmea),2019,return_after_ter,0.17225339159060304,4,"1,2,3,4",complete_year
Kring RBS (Achmea),2020,return_after_ter,0.11627212174373458,4,"1,2,3,4",complete_year
Kring RBS (Achmea),2021,return_after_ter,0.05808015926150434,4,"1,2,3,4",complete_year
Kring RBS (Achmea),2022,return_after_ter,-0.2568458703603782,4,"1,2,3,4",complete_year
Kring RBS (Achmea),2023,return_after_ter,0.07481995143759468,4,"1,2,3,4",complete_year
Kring RBS (Achmea),2024,return_after_ter,0.06984652246126832,4,"1,2,3,4",complete_year
Kring Roba (Hnp),2023,return_after_ter,0.1049011238077584,4,"1,2,3,4",complete_year
Kring Roba (Hnp),2024,return_after_ter,0.09705619891084694,4,"1,2,3,4",complete_year
Kring SVG (Stap),2016,return_after_ter,0.015925008436023846,1,4,incomplete_year
Kring SVG (Stap),2017,return_after_ter,0.0554593841344857,4,"1,2,3,4",complete_year
Kring SVG (Stap),2018,return_after_ter,-0.02610453999474993,4,"1,2,3,4",complete_year
Kring SVG (Stap),2019,return_after_ter,0.16641906485097602,4,"1,2,3,4",complete_year
Kring SVG (Stap),2020,return_after_ter,0.06128479373004203,4,"1,2,3,4",complete_year
Kring SVG (Stap),2021,return_after_ter,0.06762767861878682,4,"1,2,3,4",complete_year
Kring SVG (Stap),2022,return_after_ter,-0.23373138461094245,4,"1,2,3,4",complete_year
Kring SVG (Stap),2023,return_after_ter,0.10141375265475783,4,"1,2,3,4",complete_year
Kring SVG (Stap),2024,return_after_ter,0.07294371723582183,4,"1,2,3,4",complete_year
Kring Sligro (Achmea),2019,return_after_ter,-0.017135224706790075,1,4,incomplete_year
Kring Sligro (Achmea),2020,return_after_ter,0.19461005008752985,4,"1,2,3,4",complete_year
Kring Sligro (Achmea),2021,return_after_ter,0.001151006582516434,4,"1,2,3,4",complete_year
Kring Sligro (Achmea),2022,return_after_ter,-0.29939424903065703,4,"1,2,3,4",complete_year
Kring Sligro (Achmea),2023,return_after_ter,0.1049561096980407,4,"1,2,3,4",complete_year
Kring Sligro (Achmea),2024,return_after_ter,0.10346434146361627,4,"1,2,3,4",complete_year
Kring TotalEnergies NL (Stap),2022,return_after_ter,-0.25796622645139133,4,"1,2,3,4",complete_year
Kring TotalEnergies NL (Stap),2023,return_after_ter,0.08617772469641194,4,"1,2,3,4",complete_year
Kring TotalEnergies NL (Stap),2024,return_after_ter,0.09161798710626812,4,"1,2,3,4",complete_year
Kring equensWorldline (Achmea),2020,return_after_ter,0.13136800734295728,4,"1,2,3,4",complete_year
Kring equensWorldline (Achmea),2021,return_after_ter,-0.024398948643506668,4,"1,2,3,4",complete_year
Kring equensWorldline (Achmea),2022,return_after_ter,-0.2584021968874216,4,"1,2,3,4",complete_year
Kring equensWorldline (Achmea),2023,return_after_ter,0.07201405425077789,4,"1,2,3,4",complete_year
Kring equensWorldline (Achmea),2024,return_after_ter,0.06575817628292735,4,"1,2,3,4",complete_year
Lanschot,2015,return_after_ter,-0.0007210439936956581,4,"1,2,3,4",complete_year
Lanschot,2016,return_after_ter,0.07745686626068582,4,"1,2,3,4",complete_year
Lanschot,2017,return_after_ter,0.029824250687715326,4,"1,2,3,4",complete_year
Lanschot,2018,return_after_ter,-0.020475884052057136,4,"1,2,3,4",complete_year
Lanschot,2019,return_after_ter,0.1464506710092639,4,"1,2,3,4",complete_year
Lanschot,2020,return_after_ter,0.07786572206479114,4,"1,2,3,4",complete_year
Lanschot,2021,return_after_ter,0.011958768391241659,4,"1,2,3,4",complete_year
Lanschot,2022,return_after_ter,-0.27242895012013524,4,"1,2,3,4",complete_year
Lanschot,2023,return_after_ter,0.09227498473325535,4,"1,2,3,4",complete_year
Lanschot,2024,return_after_ter,0.09100864776449269,4,"1,2,3,4",complete_year
Levensmiddelenbedrijf,2015,return_after_ter,-0.002526009709126531,4,"1,2,3,4",complete_year
Levensmiddelenbedrijf,2016,return_after_ter,0.11621617211521218,4,"1,2,3,4",complete_year
Levensmiddelenbedrijf,2017,return_after_ter,0.04162513874707874,4,"1,2,3,4",complete_year
Levensmiddelenbedrijf,2018,return_after_ter,-0.013613683547540001,4,"1,2,3,4",complete_year
Levensmiddelenbedrijf,2019,return_after_ter,0.16564244356008162,4,"1,2,3,4",complete_year
Levensmiddelenbedrijf,2020,return_after_ter,0.08359293669813384,4,"1,2,3,4",complete_year
Levensmiddelenbedrijf,2021,return_after_ter,0.022348773324523563,4,"1,2,3,4",complete_year
Levensmiddelenbedrijf,2022,return_after_ter,-0.32907914292549234,4,"1,2,3,4",complete_year
Levensmiddelenbedrijf,2023,return_after_ter,0.07704601737837868,4,"1,2,3,4",complete_year
Levensmiddelenbedrijf,2024,return_after_ter,0.10215486660446538,4,"1,2,3,4",complete_year
Lloyd's Register Nederland,2015,return_after_ter,-0.0014694311702169172,4,"1,2,3,4",complete_year
Lloyd's Register Nederland,2016,return_after_ter,0.08422038702216539,4,"1,2,3,4",complete_year
Lloyd's Register Nederland,2017,return_after_ter,0.08293881449474383,4,"1,2,3,4",complete_year
Lloyd's Register Nederland,2018,return_after_ter,-0.03647580809838136,4,"1,2,3,4",complete_year
Lloyd's Register Nederland,2019,return_after_ter,0.14977389103726346,4,"1,2,3,4",complete_year
Lloyd's Register Nederland,2020,return_after_ter,0.10273112924954075,4,"1,2,3,4",complete_year
Lloyd's Register Nederland,2021,return_after_ter,0.05417962406908594,4,"1,2,3,4",complete_year
Lloyd's Register Nederland,2022,return_after_ter,-0.2298110670279252,4,"1,2,3,4",complete_year
Lloyd's Register Nederland,2023,return_after_ter,0.14040618162595853,4,"1,2,3,4",complete_year
Lloyd's Register Nederland,2024,return_after_ter,0.08419787003402823,4,"1,2,3,4",complete_year
Loodsen,2015,return_after_ter,-0.0014386316387084985,4,"1,2,3,4",complete_year
Loodsen,2016,return_after_ter,0.07813836958594123,4,"1,2,3,4",complete_year
Loodsen,2017,return_after_ter,0.05331556523207026,4,"1,2,3,4",complete_year
Loodsen,2018,return_after_ter,-0.04099532916039772,4,"1,2,3,4",complete_year
Loodsen,2019,return_after_ter,0.1234462168695758,4,"1,2,3,4",complete_year
Loodsen,2020,return_after_ter,0.04656070210107588,4,"1,2,3,4",complete_year
Loodsen,2021,return_after_ter,0.07000926308475885,4,"1,2,3,4",complete_year
Loodsen,2022,return_after_ter,-0.1846341753552616,4,"1,2,3,4",complete_year
Loodsen,2023,return_after_ter,0.1128566875470085,4,"1,2,3,4",complete_year
Loodsen,2024,return_after_ter,0.08684257736203715,4,"1,2,3,4",complete_year
MSD,2015,return_after_ter,0.008643271239497707,4,"1,2,3,4",complete_year
MSD,2016,return_after_ter,0.1271951572200929,4,"1,2,3,4",complete_year
MSD,2017,return_after_ter,0.04189444642905338,4,"1,2,3,4",complete_year
MSD,2018,return_after_ter,-0.019173704511092016,4,"1,2,3,4",complete_year
MSD,2019,return_after_ter,0.21469166449675714,4,"1,2,3,4",complete_year
MSD,2020,return_after_ter,0.11160456458711687,4,"1,2,3,4",complete_year
MSD,2021,return_after_ter,0.05345941680502597,4,"1,2,3,4",complete_year
MSD,2022,return_after_ter,-0.2525563431859311,4,"1,2,3,4",complete_year
MSD,2023,return_after_ter,0.11673030033015963,4,"1,2,3,4",complete_year
MSD,2024,return_after_ter,0.0994965332297566,4,"1,2,3,4",complete_year
Mars,2015,return_after_ter,0.048582597874186284,4,"1,2,3,4",complete_year
Mars,2016,return_after_ter,0.060164380952431706,4,"1,2,3,4",complete_year
Mars,2017,return_after_ter,0.027265052362404063,4,"1,2,3,4",complete_year
Mars,2018,return_after_ter,-0.01756029877437315,4,"1,2,3,4",complete_year
Mars,2019,return_after_ter,0.10389897494068578,4,"1,2,3,4",complete_year
Mars,2020,return_after_ter,0.02963868887122012,4,"1,2,3,4",complete_year
Mars,2021,return_after_ter,0.07237962466318049,4,"1,2,3,4",complete_year
Mars,2022,return_after_ter,-0.20155172596744675,4,"1,2,3,4",complete_year
Mars,2023,return_after_ter,0.00016579442571051928,4,"1,2,3,4",complete_year
Mars,2024,return_after_ter,0.04483253275043908,4,"1,2,3,4",complete_year
Medewerkers Apotheken,2015,return_after_ter,0.03330301050337181,4,"1,2,3,4",complete_year
Medewerkers Apotheken,2016,return_after_ter,0.06592398100541241,4,"1,2,3,4",complete_year
Medewerkers Apotheken,2017,return_after_ter,0.05752798645352053,4,"1,2,3,4",complete_year
Medewerkers Apotheken,2018,return_after_ter,-0.014267725114402774,4,"1,2,3,4",complete_year
Medewerkers Apotheken,2019,return_after_ter,0.19658304849236785,4,"1,2,3,4",complete_year
Medewerkers Apotheken,2020,return_after_ter,0.09696285299203167,4,"1,2,3,4",complete_year
Medewerkers Apotheken,2021,return_after_ter,0.0019190957350898596,4,"1,2,3,4",complete_year
Medewerkers Apotheken,2022,return_after_ter,-0.320353556128097,4,"1,2,3,4",complete_year
Medewerkers Apotheken,2023,return_after_ter,0.08999925771731987,4,"1,2,3,4",complete_year
Medewerkers Apotheken,2024,return_after_ter,0.08063680802885997,4,"1,2,3,4",complete_year
Media PNO,2015,return_after_ter,0.027141888551079685,4,"1,2,3,4",complete_year
Media PNO,2016,return_after_ter,0.07696290177751774,4,"1,2,3,4",complete_year
Media PNO,2017,return_after_ter,0.07285339092215848,4,"1,2,3,4",complete_year
Media PNO,2018,return_after_ter,-0.005257374000983361,4,"1,2,3,4",complete_year
Media PNO,2019,return_after_ter,0.14870201635933,4,"1,2,3,4",complete_year
Media PNO,2020,return_after_ter,0.06908494949972477,4,"1,2,3,4",complete_year
Media PNO,2021,return_after_ter,0.09215563914979752,4,"1,2,3,4",complete_year
Media PNO,2022,return_after_ter,-0.17474655319099586,4,"1,2,3,4",complete_year
Media PNO,2023,return_after_ter,0.07718955393548699,4,"1,2,3,4",complete_year
Media PNO,2024,return_after_ter,0.08738721843027486,4,"1,2,3,4",complete_year
Mediahuis Nederland,2015,return_after_ter,0.027270284794431277,4,"1,2,3,4",complete_year
Mediahuis Nederland,2016,return_after_ter,0.08630103718558901,4,"1,2,3,4",complete_year
Mediahuis Nederland,2017,return_after_ter,0.04418031442100978,4,"1,2,3,4",complete_year
Mediahuis Nederland,2018,return_after_ter,-0.02690609703746727,4,"1,2,3,4",complete_year
